Entity,Code,Date,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
Japan,JPN,"Mar 27, 2020",0.0146837039
Japan,JPN,"Mar 28, 2020",0.0158132196
Japan,JPN,"Mar 29, 2020",0.0180722509
Japan,JPN,"Mar 30, 2020",0.0146837039
Japan,JPN,"Mar 31, 2020",0.0158132196
Japan,JPN,"Apr 1, 2020",0.0146837039
Japan,JPN,"Apr 2, 2020",0.0135541882
Japan,JPN,"Apr 3, 2020",0.0192017666
Japan,JPN,"Apr 4, 2020",0.0225903137
Japan,JPN,"Apr 5, 2020",0.0203312823
Japan,JPN,"Apr 6, 2020",0.021460798
Japan,JPN,"Apr 7, 2020",0.0271083764
Japan,JPN,"Apr 8, 2020",0.0271083764
Japan,JPN,"Apr 9, 2020",0.0271083764
Japan,JPN,"Apr 10, 2020",0.024849345
Japan,JPN,"Apr 11, 2020",0.021460798
Japan,JPN,"Apr 12, 2020",0.0316264391
Jordan,JOR,"Mar 17, 2020",0
Jordan,JOR,"Mar 18, 2020",0
Jordan,JOR,"Mar 19, 2020",0
Jordan,JOR,"Mar 20, 2020",0
Jordan,JOR,"Mar 21, 2020",0
Jordan,JOR,"Mar 22, 2020",0
Jordan,JOR,"Mar 23, 2020",0
Jordan,JOR,"Mar 24, 2020",0
Jordan,JOR,"Mar 25, 2020",0
Jordan,JOR,"Mar 26, 2020",0
Jordan,JOR,"Mar 27, 2020",0
Jordan,JOR,"Mar 28, 2020",0
Jordan,JOR,"Mar 29, 2020",0.014001292
Jordan,JOR,"Mar 30, 2020",0.014001292
Jordan,JOR,"Mar 31, 2020",0.0700064602
Jordan,JOR,"Apr 1, 2020",0.0700064602
Jordan,JOR,"Apr 2, 2020",0.0700064602
Jordan,JOR,"Apr 3, 2020",0.0700064602
Jordan,JOR,"Apr 4, 2020",0.0700064602
Jordan,JOR,"Apr 5, 2020",0.0560051682
Jordan,JOR,"Apr 6, 2020",0.0560051682
Jordan,JOR,"Apr 7, 2020",0.014001292
Jordan,JOR,"Apr 8, 2020",0.014001292
Jordan,JOR,"Apr 9, 2020",0.014001292
Jordan,JOR,"Apr 10, 2020",0.0280025841
Jordan,JOR,"Apr 11, 2020",0.0280025841
Jordan,JOR,"Apr 12, 2020",0.0280025841
Kazakhstan,KAZ,"Mar 17, 2020",0
Kazakhstan,KAZ,"Mar 18, 2020",0
Kazakhstan,KAZ,"Mar 19, 2020",0
Kazakhstan,KAZ,"Mar 20, 2020",0
Kazakhstan,KAZ,"Mar 21, 2020",0
Kazakhstan,KAZ,"Mar 22, 2020",0
Kazakhstan,KAZ,"Mar 23, 2020",0
Kazakhstan,KAZ,"Mar 24, 2020",0
Kazakhstan,KAZ,"Mar 25, 2020",0
Kazakhstan,KAZ,"Mar 26, 2020",0
Kazakhstan,KAZ,"Mar 27, 2020",0
Kazakhstan,KAZ,"Mar 28, 2020",0
Kazakhstan,KAZ,"Mar 29, 2020",0
Kazakhstan,KAZ,"Mar 30, 2020",0.0076082107
Kazakhstan,KAZ,"Mar 31, 2020",0.0076082107
Kazakhstan,KAZ,"Apr 1, 2020",0.0076082107
Kazakhstan,KAZ,"Apr 2, 2020",0.0152164214
Kazakhstan,KAZ,"Apr 3, 2020",0.0228246321
Kazakhstan,KAZ,"Apr 4, 2020",0.0228246321
Kazakhstan,KAZ,"Apr 5, 2020",0.0228246321
Kazakhstan,KAZ,"Apr 6, 2020",0.0304328427
Kazakhstan,KAZ,"Apr 7, 2020",0.0380410534
Kazakhstan,KAZ,"Apr 8, 2020",0.0380410534
Kazakhstan,KAZ,"Apr 9, 2020",0.0380410534
Kazakhstan,KAZ,"Apr 10, 2020",0.0456492641
Kazakhstan,KAZ,"Apr 11, 2020",0.0532574748
Kazakhstan,KAZ,"Apr 12, 2020",0.0532574748
Kenya,KEN,"Mar 16, 2020",0
Kenya,KEN,"Mar 17, 2020",0
Kenya,KEN,"Mar 18, 2020",0
Kenya,KEN,"Mar 19, 2020",0
Kenya,KEN,"Mar 20, 2020",0
Kenya,KEN,"Mar 21, 2020",0
Kenya,KEN,"Mar 22, 2020",0
Kenya,KEN,"Mar 23, 2020",0
Kenya,KEN,"Mar 24, 2020",0
Kenya,KEN,"Mar 25, 2020",0
Kenya,KEN,"Mar 26, 2020",0
Kenya,KEN,"Mar 27, 2020",0.0026567545
Kenya,KEN,"Mar 28, 2020",0.0026567545
Kenya,KEN,"Mar 29, 2020",0.0026567545
Kenya,KEN,"Mar 30, 2020",0.0026567545
Kenya,KEN,"Mar 31, 2020",0.0026567545
Kenya,KEN,"Apr 1, 2020",0.0026567545
Kenya,KEN,"Apr 2, 2020",0.0026567545
Kenya,KEN,"Apr 3, 2020",0.005313509
Kenya,KEN,"Apr 4, 2020",0.0079702635
Kenya,KEN,"Apr 5, 2020",0.0079702635
Kenya,KEN,"Apr 6, 2020",0.0079702635
Kenya,KEN,"Apr 7, 2020",0.0079702635
Kenya,KEN,"Apr 8, 2020",0.0132837725
Kenya,KEN,"Apr 9, 2020",0.0132837725
Kenya,KEN,"Apr 10, 2020",0.010627018
Kenya,KEN,"Apr 11, 2020",0.0079702635
Kenya,KEN,"Apr 12, 2020",0.0079702635
Kosovo,OWID_KOS,"Mar 18, 2020",0
Kosovo,OWID_KOS,"Mar 19, 2020",0
Kosovo,OWID_KOS,"Mar 20, 2020",0
Kosovo,OWID_KOS,"Mar 21, 2020",0
Kosovo,OWID_KOS,"Mar 22, 2020",0
Kosovo,OWID_KOS,"Mar 23, 2020",0.0739130094
Kosovo,OWID_KOS,"Mar 24, 2020",0.0739130094
Kosovo,OWID_KOS,"Mar 25, 2020",0.0739130094
Kosovo,OWID_KOS,"Mar 26, 2020",0.0739130094
Kosovo,OWID_KOS,"Mar 27, 2020",0.0739130094
Kosovo,OWID_KOS,"Mar 28, 2020",0.0739130094
Kosovo,OWID_KOS,"Mar 29, 2020",0.0739130094
Kosovo,OWID_KOS,"Mar 30, 2020",0
Kosovo,OWID_KOS,"Mar 31, 2020",0
Kosovo,OWID_KOS,"Apr 1, 2020",0
Kosovo,OWID_KOS,"Apr 2, 2020",0
Kosovo,OWID_KOS,"Apr 3, 2020",0
Kosovo,OWID_KOS,"Apr 4, 2020",0
Kosovo,OWID_KOS,"Apr 5, 2020",0
Kosovo,OWID_KOS,"Apr 6, 2020",0
Kosovo,OWID_KOS,"Apr 7, 2020",0.1478260188
Kosovo,OWID_KOS,"Apr 8, 2020",0.2956520377
Kosovo,OWID_KOS,"Apr 9, 2020",0.2956520377
Kosovo,OWID_KOS,"Apr 10, 2020",0.4434780565
Kosovo,OWID_KOS,"Apr 11, 2020",0.4434780565
Kosovo,OWID_KOS,"Apr 12, 2020",0.4434780565
Kuwait,KWT,"Jan 2, 2020",0
Kuwait,KWT,"Jan 3, 2020",0
Kuwait,KWT,"Jan 4, 2020",0
Kuwait,KWT,"Jan 5, 2020",0
Kuwait,KWT,"Jan 6, 2020",0
Kuwait,KWT,"Jan 7, 2020",0
Kuwait,KWT,"Jan 8, 2020",0
Kuwait,KWT,"Jan 9, 2020",0
Kuwait,KWT,"Jan 10, 2020",0
Kuwait,KWT,"Jan 11, 2020",0
Kuwait,KWT,"Jan 12, 2020",0
Kuwait,KWT,"Jan 13, 2020",0
Kuwait,KWT,"Jan 14, 2020",0
Kuwait,KWT,"Jan 15, 2020",0
Kuwait,KWT,"Jan 16, 2020",0
Kuwait,KWT,"Jan 17, 2020",0
Kuwait,KWT,"Jan 18, 2020",0
Kuwait,KWT,"Jan 19, 2020",0
Kuwait,KWT,"Jan 20, 2020",0
Kuwait,KWT,"Jan 21, 2020",0
Kuwait,KWT,"Jan 22, 2020",0
Kuwait,KWT,"Jan 23, 2020",0
Kuwait,KWT,"Jan 24, 2020",0
Kuwait,KWT,"Jan 25, 2020",0
Kuwait,KWT,"Jan 26, 2020",0
Kuwait,KWT,"Jan 27, 2020",0
Kuwait,KWT,"Jan 28, 2020",0
Kuwait,KWT,"Jan 29, 2020",0
Kuwait,KWT,"Jan 30, 2020",0
Kuwait,KWT,"Jan 31, 2020",0
Kuwait,KWT,"Feb 1, 2020",0
Kuwait,KWT,"Feb 2, 2020",0
Kuwait,KWT,"Feb 3, 2020",0
Kuwait,KWT,"Feb 4, 2020",0
Kuwait,KWT,"Feb 5, 2020",0
Kuwait,KWT,"Feb 6, 2020",0
Kuwait,KWT,"Feb 7, 2020",0
Kuwait,KWT,"Feb 8, 2020",0
Kuwait,KWT,"Feb 9, 2020",0
Kuwait,KWT,"Feb 10, 2020",0
Kuwait,KWT,"Feb 11, 2020",0
Kuwait,KWT,"Feb 12, 2020",0
Kuwait,KWT,"Feb 13, 2020",0
Kuwait,KWT,"Feb 14, 2020",0
Kuwait,KWT,"Feb 15, 2020",0
Kuwait,KWT,"Feb 16, 2020",0
Kuwait,KWT,"Feb 17, 2020",0
Kuwait,KWT,"Feb 18, 2020",0
Kuwait,KWT,"Feb 19, 2020",0
Kuwait,KWT,"Feb 20, 2020",0
Kuwait,KWT,"Feb 21, 2020",0
Kuwait,KWT,"Feb 22, 2020",0
Kuwait,KWT,"Feb 23, 2020",0
Kuwait,KWT,"Feb 24, 2020",0
Kuwait,KWT,"Feb 25, 2020",0
Kuwait,KWT,"Feb 26, 2020",0
Kuwait,KWT,"Feb 27, 2020",0
Kuwait,KWT,"Feb 28, 2020",0
Kuwait,KWT,"Feb 29, 2020",0
Kuwait,KWT,"Mar 1, 2020",0
Kuwait,KWT,"Mar 2, 2020",0
Kuwait,KWT,"Mar 3, 2020",0
Kuwait,KWT,"Mar 4, 2020",0
Kuwait,KWT,"Mar 5, 2020",0
Kuwait,KWT,"Mar 6, 2020",0
Kuwait,KWT,"Mar 7, 2020",0
Kuwait,KWT,"Mar 8, 2020",0
Kuwait,KWT,"Mar 9, 2020",0
Kuwait,KWT,"Mar 10, 2020",0
Kuwait,KWT,"Mar 11, 2020",0
Kuwait,KWT,"Mar 12, 2020",0
Kuwait,KWT,"Mar 13, 2020",0
Kuwait,KWT,"Mar 14, 2020",0
Kuwait,KWT,"Mar 15, 2020",0
Kuwait,KWT,"Mar 16, 2020",0
Kuwait,KWT,"Mar 17, 2020",0
Kuwait,KWT,"Mar 18, 2020",0
Kuwait,KWT,"Mar 19, 2020",0
Kuwait,KWT,"Mar 20, 2020",0
Kuwait,KWT,"Mar 21, 2020",0
Kuwait,KWT,"Mar 22, 2020",0
Kuwait,KWT,"Mar 23, 2020",0
Kuwait,KWT,"Mar 24, 2020",0
Kuwait,KWT,"Mar 25, 2020",0
Kuwait,KWT,"Mar 26, 2020",0
Kuwait,KWT,"Mar 27, 2020",0
Kuwait,KWT,"Mar 28, 2020",0
Kuwait,KWT,"Mar 29, 2020",0
Kuwait,KWT,"Mar 30, 2020",0
Kuwait,KWT,"Mar 31, 2020",0
Kuwait,KWT,"Apr 1, 2020",0
Kuwait,KWT,"Apr 2, 2020",0
Kuwait,KWT,"Apr 3, 2020",0
Kuwait,KWT,"Apr 4, 2020",0
Kuwait,KWT,"Apr 5, 2020",0.0334515948
Kuwait,KWT,"Apr 6, 2020",0.0334515948
Kuwait,KWT,"Apr 7, 2020",0.0334515948
Kuwait,KWT,"Apr 8, 2020",0.0334515948
Kuwait,KWT,"Apr 9, 2020",0.0334515948
Kuwait,KWT,"Apr 10, 2020",0.0334515948
Kuwait,KWT,"Apr 11, 2020",0.0334515948
Kuwait,KWT,"Apr 12, 2020",0
Kyrgyzstan,KGZ,"Mar 21, 2020",0
Kyrgyzstan,KGZ,"Mar 22, 2020",0
Kyrgyzstan,KGZ,"Mar 23, 2020",0
Kyrgyzstan,KGZ,"Mar 24, 2020",0
Kyrgyzstan,KGZ,"Mar 25, 2020",0
Kyrgyzstan,KGZ,"Mar 26, 2020",0
Kyrgyzstan,KGZ,"Mar 27, 2020",0
Kyrgyzstan,KGZ,"Mar 28, 2020",0
Kyrgyzstan,KGZ,"Mar 29, 2020",0
Kyrgyzstan,KGZ,"Mar 30, 2020",0
Kyrgyzstan,KGZ,"Mar 31, 2020",0
Kyrgyzstan,KGZ,"Apr 1, 2020",0
Kyrgyzstan,KGZ,"Apr 2, 2020",0.0218965298
Kyrgyzstan,KGZ,"Apr 3, 2020",0.0218965298
Kyrgyzstan,KGZ,"Apr 4, 2020",0.0218965298
Kyrgyzstan,KGZ,"Apr 5, 2020",0.0218965298
Kyrgyzstan,KGZ,"Apr 6, 2020",0.0875861193
Kyrgyzstan,KGZ,"Apr 7, 2020",0.0875861193
Kyrgyzstan,KGZ,"Apr 8, 2020",0.0875861193
Kyrgyzstan,KGZ,"Apr 9, 2020",0.0656895895
Kyrgyzstan,KGZ,"Apr 10, 2020",0.0875861193
Kyrgyzstan,KGZ,"Apr 11, 2020",0.0875861193
Kyrgyzstan,KGZ,"Apr 12, 2020",0.0875861193
Laos,LAO,"Mar 27, 2020",0
Laos,LAO,"Mar 28, 2020",0
Laos,LAO,"Mar 29, 2020",0
Laos,LAO,"Mar 30, 2020",0
Laos,LAO,"Mar 31, 2020",0
Laos,LAO,"Apr 1, 2020",0
Laos,LAO,"Apr 2, 2020",0
Laos,LAO,"Apr 3, 2020",0
Laos,LAO,"Apr 4, 2020",0
Laos,LAO,"Apr 5, 2020",0
Laos,LAO,"Apr 6, 2020",0
Laos,LAO,"Apr 7, 2020",0
Laos,LAO,"Apr 8, 2020",0
Laos,LAO,"Apr 9, 2020",0
Laos,LAO,"Apr 10, 2020",0
Laos,LAO,"Apr 11, 2020",0
Laos,LAO,"Apr 12, 2020",0
Latvia,LVA,"Mar 9, 2020",0
Latvia,LVA,"Mar 10, 2020",0
Latvia,LVA,"Mar 11, 2020",0
Latvia,LVA,"Mar 12, 2020",0
Latvia,LVA,"Mar 13, 2020",0
Latvia,LVA,"Mar 14, 2020",0
Latvia,LVA,"Mar 15, 2020",0
Latvia,LVA,"Mar 16, 2020",0
Latvia,LVA,"Mar 17, 2020",0
Latvia,LVA,"Mar 18, 2020",0
Latvia,LVA,"Mar 19, 2020",0
Latvia,LVA,"Mar 20, 2020",0
Latvia,LVA,"Mar 21, 2020",0
Latvia,LVA,"Mar 22, 2020",0
Latvia,LVA,"Mar 23, 2020",0
Latvia,LVA,"Mar 24, 2020",0
Latvia,LVA,"Mar 25, 2020",0
Latvia,LVA,"Mar 26, 2020",0
Latvia,LVA,"Mar 27, 2020",0
Latvia,LVA,"Mar 28, 2020",0
Latvia,LVA,"Mar 29, 2020",0
Latvia,LVA,"Mar 30, 2020",0
Latvia,LVA,"Mar 31, 2020",0
Latvia,LVA,"Apr 1, 2020",0
Latvia,LVA,"Apr 2, 2020",0
Latvia,LVA,"Apr 3, 2020",0
Latvia,LVA,"Apr 4, 2020",0.0757379872
Latvia,LVA,"Apr 5, 2020",0.0757379872
Latvia,LVA,"Apr 6, 2020",0.0757379872
Latvia,LVA,"Apr 7, 2020",0.0757379872
Latvia,LVA,"Apr 8, 2020",0.1514759743
Latvia,LVA,"Apr 9, 2020",0.1514759743
Latvia,LVA,"Apr 10, 2020",0.1514759743
Latvia,LVA,"Apr 11, 2020",0.0757379872
Latvia,LVA,"Apr 12, 2020",0.1514759743
Lebanon,LBN,"Jan 2, 2020",0
Lebanon,LBN,"Jan 3, 2020",0
Lebanon,LBN,"Jan 4, 2020",0
Lebanon,LBN,"Jan 5, 2020",0
Lebanon,LBN,"Jan 6, 2020",0
Lebanon,LBN,"Jan 7, 2020",0
Lebanon,LBN,"Jan 8, 2020",0
Lebanon,LBN,"Jan 9, 2020",0
Lebanon,LBN,"Jan 10, 2020",0
Lebanon,LBN,"Jan 11, 2020",0
Lebanon,LBN,"Jan 12, 2020",0
Lebanon,LBN,"Jan 13, 2020",0
Lebanon,LBN,"Jan 14, 2020",0
Lebanon,LBN,"Jan 15, 2020",0
Lebanon,LBN,"Jan 16, 2020",0
Lebanon,LBN,"Jan 17, 2020",0
Lebanon,LBN,"Jan 18, 2020",0
Lebanon,LBN,"Jan 19, 2020",0
Lebanon,LBN,"Jan 20, 2020",0
Lebanon,LBN,"Jan 21, 2020",0
Lebanon,LBN,"Jan 22, 2020",0
Lebanon,LBN,"Jan 23, 2020",0
Lebanon,LBN,"Jan 24, 2020",0
Lebanon,LBN,"Jan 25, 2020",0
Lebanon,LBN,"Jan 26, 2020",0
Lebanon,LBN,"Jan 27, 2020",0
Lebanon,LBN,"Jan 28, 2020",0
Lebanon,LBN,"Jan 29, 2020",0
Lebanon,LBN,"Jan 30, 2020",0
Lebanon,LBN,"Jan 31, 2020",0
Lebanon,LBN,"Feb 1, 2020",0
Lebanon,LBN,"Feb 2, 2020",0
Lebanon,LBN,"Feb 3, 2020",0
Lebanon,LBN,"Feb 4, 2020",0
Lebanon,LBN,"Feb 5, 2020",0
Lebanon,LBN,"Feb 6, 2020",0
Lebanon,LBN,"Feb 7, 2020",0
Lebanon,LBN,"Feb 8, 2020",0
Lebanon,LBN,"Feb 9, 2020",0
Lebanon,LBN,"Feb 10, 2020",0
Lebanon,LBN,"Feb 11, 2020",0
Lebanon,LBN,"Feb 12, 2020",0
Lebanon,LBN,"Feb 13, 2020",0
Lebanon,LBN,"Feb 14, 2020",0
Lebanon,LBN,"Feb 15, 2020",0
Lebanon,LBN,"Feb 16, 2020",0
Lebanon,LBN,"Feb 17, 2020",0
Lebanon,LBN,"Feb 18, 2020",0
Lebanon,LBN,"Feb 19, 2020",0
Lebanon,LBN,"Feb 20, 2020",0
Lebanon,LBN,"Feb 21, 2020",0
Lebanon,LBN,"Feb 22, 2020",0
Lebanon,LBN,"Feb 23, 2020",0
Lebanon,LBN,"Feb 24, 2020",0
Lebanon,LBN,"Feb 25, 2020",0
Lebanon,LBN,"Feb 26, 2020",0
Lebanon,LBN,"Feb 27, 2020",0
Lebanon,LBN,"Feb 28, 2020",0
Lebanon,LBN,"Feb 29, 2020",0
Lebanon,LBN,"Mar 1, 2020",0
Lebanon,LBN,"Mar 2, 2020",0
Lebanon,LBN,"Mar 3, 2020",0
Lebanon,LBN,"Mar 4, 2020",0
Lebanon,LBN,"Mar 5, 2020",0
Lebanon,LBN,"Mar 6, 2020",0
Lebanon,LBN,"Mar 7, 2020",0
Lebanon,LBN,"Mar 8, 2020",0
Lebanon,LBN,"Mar 9, 2020",0
Lebanon,LBN,"Mar 10, 2020",0
Lebanon,LBN,"Mar 11, 2020",0.0293021316
Lebanon,LBN,"Mar 12, 2020",0.0488368861
Lebanon,LBN,"Mar 13, 2020",0.0488368861
Lebanon,LBN,"Mar 14, 2020",0.0586042633
Lebanon,LBN,"Mar 15, 2020",0.0732553291
Lebanon,LBN,"Mar 16, 2020",0.0732553291
Lebanon,LBN,"Mar 17, 2020",0.0732553291
Lebanon,LBN,"Mar 18, 2020",0.0488368861
Lebanon,LBN,"Mar 19, 2020",0.0488368861
Lebanon,LBN,"Mar 20, 2020",0.0488368861
Lebanon,LBN,"Mar 21, 2020",0.0418601881
Lebanon,LBN,"Mar 22, 2020",0.020930094
Lebanon,LBN,"Mar 23, 2020",0.020930094
Lebanon,LBN,"Mar 24, 2020",0.020930094
Lebanon,LBN,"Mar 25, 2020",0.020930094
Lebanon,LBN,"Mar 26, 2020",0
Lebanon,LBN,"Mar 27, 2020",0.0418601881
Lebanon,LBN,"Mar 28, 2020",0.0627902821
Lebanon,LBN,"Mar 29, 2020",0.0837203761
Lebanon,LBN,"Mar 30, 2020",0.1255805642
Lebanon,LBN,"Mar 31, 2020",0.1465106582
Lebanon,LBN,"Apr 1, 2020",0.1674407522
Lebanon,LBN,"Apr 2, 2020",0.1674407522
Lebanon,LBN,"Apr 3, 2020",0.2093009403
Lebanon,LBN,"Apr 4, 2020",0.1883708463
Lebanon,LBN,"Apr 5, 2020",0.1883708463
Lebanon,LBN,"Apr 6, 2020",0.1674407522
Lebanon,LBN,"Apr 7, 2020",0.1674407522
Lebanon,LBN,"Apr 8, 2020",0.1465106582
Lebanon,LBN,"Apr 9, 2020",0.1465106582
Lebanon,LBN,"Apr 10, 2020",0.0627902821
Lebanon,LBN,"Apr 11, 2020",0.0837203761
Lebanon,LBN,"Apr 12, 2020",0.0627902821
Liberia,LBR,"Mar 19, 2020",0
Liberia,LBR,"Mar 20, 2020",0
Liberia,LBR,"Mar 21, 2020",0
Liberia,LBR,"Mar 22, 2020",0
Liberia,LBR,"Mar 23, 2020",0
Liberia,LBR,"Mar 24, 2020",0
Liberia,LBR,"Mar 25, 2020",0
Liberia,LBR,"Mar 26, 2020",0
Liberia,LBR,"Mar 27, 2020",0
Liberia,LBR,"Mar 28, 2020",0
Liberia,LBR,"Mar 29, 2020",0
Liberia,LBR,"Mar 30, 2020",0
Liberia,LBR,"Mar 31, 2020",0
Liberia,LBR,"Apr 1, 2020",0
Liberia,LBR,"Apr 2, 2020",0
Liberia,LBR,"Apr 3, 2020",0
Liberia,LBR,"Apr 4, 2020",0
Liberia,LBR,"Apr 5, 2020",0.0282456042
Liberia,LBR,"Apr 6, 2020",0.0847368127
Liberia,LBR,"Apr 7, 2020",0.0847368127
Liberia,LBR,"Apr 8, 2020",0.0847368127
Liberia,LBR,"Apr 9, 2020",0.1129824169
Liberia,LBR,"Apr 10, 2020",0.1129824169
Liberia,LBR,"Apr 11, 2020",0.1129824169
Liberia,LBR,"Apr 12, 2020",0.1129824169
Libya,LBY,"Mar 27, 2020",0
Libya,LBY,"Mar 28, 2020",0
Libya,LBY,"Mar 29, 2020",0
Libya,LBY,"Mar 30, 2020",0
Libya,LBY,"Mar 31, 2020",0
Libya,LBY,"Apr 1, 2020",0
Libya,LBY,"Apr 2, 2020",0
Libya,LBY,"Apr 3, 2020",0.0207904491
Libya,LBY,"Apr 4, 2020",0.0207904491
Libya,LBY,"Apr 5, 2020",0.0207904491
Libya,LBY,"Apr 6, 2020",0.0207904491
Libya,LBY,"Apr 7, 2020",0.0207904491
Libya,LBY,"Apr 8, 2020",0.0207904491
Libya,LBY,"Apr 9, 2020",0.0207904491
Libya,LBY,"Apr 10, 2020",0
Libya,LBY,"Apr 11, 2020",0
Libya,LBY,"Apr 12, 2020",0
Liechtenstein,LIE,"Mar 14, 2020",0
Liechtenstein,LIE,"Mar 15, 2020",0
Liechtenstein,LIE,"Mar 16, 2020",0
Liechtenstein,LIE,"Mar 17, 2020",0
Liechtenstein,LIE,"Mar 18, 2020",0
Liechtenstein,LIE,"Mar 19, 2020",0
Liechtenstein,LIE,"Mar 20, 2020",0
Liechtenstein,LIE,"Mar 21, 2020",0
Liechtenstein,LIE,"Mar 22, 2020",0
Liechtenstein,LIE,"Mar 23, 2020",0
Liechtenstein,LIE,"Mar 24, 2020",0
Liechtenstein,LIE,"Mar 25, 2020",0
Liechtenstein,LIE,"Mar 26, 2020",0
Liechtenstein,LIE,"Mar 27, 2020",0
Liechtenstein,LIE,"Mar 28, 2020",0
Liechtenstein,LIE,"Mar 29, 2020",0
Liechtenstein,LIE,"Mar 30, 2020",0
Liechtenstein,LIE,"Mar 31, 2020",0
Liechtenstein,LIE,"Apr 1, 2020",0
Liechtenstein,LIE,"Apr 2, 2020",0
Liechtenstein,LIE,"Apr 3, 2020",0
Liechtenstein,LIE,"Apr 4, 2020",0
Liechtenstein,LIE,"Apr 5, 2020",3.7458935642
Liechtenstein,LIE,"Apr 6, 2020",3.7458935642
Liechtenstein,LIE,"Apr 7, 2020",3.7458935642
Liechtenstein,LIE,"Apr 8, 2020",3.7458935642
Liechtenstein,LIE,"Apr 9, 2020",3.7458935642
Liechtenstein,LIE,"Apr 10, 2020",3.7458935642
Liechtenstein,LIE,"Apr 11, 2020",3.7458935642
Liechtenstein,LIE,"Apr 12, 2020",0
Lithuania,LTU,"Jan 2, 2020",0
Lithuania,LTU,"Jan 3, 2020",0
Lithuania,LTU,"Jan 4, 2020",0
Lithuania,LTU,"Jan 5, 2020",0
Lithuania,LTU,"Jan 6, 2020",0
Lithuania,LTU,"Jan 7, 2020",0
Lithuania,LTU,"Jan 8, 2020",0
Lithuania,LTU,"Jan 9, 2020",0
Lithuania,LTU,"Jan 10, 2020",0
Lithuania,LTU,"Jan 11, 2020",0
Lithuania,LTU,"Jan 12, 2020",0
Lithuania,LTU,"Jan 13, 2020",0
Lithuania,LTU,"Jan 14, 2020",0
Lithuania,LTU,"Jan 15, 2020",0
Lithuania,LTU,"Jan 16, 2020",0
Lithuania,LTU,"Jan 17, 2020",0
Lithuania,LTU,"Jan 18, 2020",0
Lithuania,LTU,"Jan 19, 2020",0
Lithuania,LTU,"Jan 20, 2020",0
Lithuania,LTU,"Jan 21, 2020",0
Lithuania,LTU,"Jan 22, 2020",0
Lithuania,LTU,"Jan 23, 2020",0
Lithuania,LTU,"Jan 24, 2020",0
Lithuania,LTU,"Jan 25, 2020",0
Lithuania,LTU,"Jan 26, 2020",0
Lithuania,LTU,"Jan 27, 2020",0
Lithuania,LTU,"Jan 28, 2020",0
Lithuania,LTU,"Jan 29, 2020",0
Lithuania,LTU,"Jan 30, 2020",0
Lithuania,LTU,"Jan 31, 2020",0
Lithuania,LTU,"Feb 1, 2020",0
Lithuania,LTU,"Feb 2, 2020",0
Lithuania,LTU,"Feb 3, 2020",0
Lithuania,LTU,"Feb 4, 2020",0
Lithuania,LTU,"Feb 5, 2020",0
Lithuania,LTU,"Feb 6, 2020",0
Lithuania,LTU,"Feb 7, 2020",0
Lithuania,LTU,"Feb 8, 2020",0
Lithuania,LTU,"Feb 9, 2020",0
Lithuania,LTU,"Feb 10, 2020",0
Lithuania,LTU,"Feb 11, 2020",0
Lithuania,LTU,"Feb 12, 2020",0
Lithuania,LTU,"Feb 13, 2020",0
Lithuania,LTU,"Feb 14, 2020",0
Lithuania,LTU,"Feb 15, 2020",0
Lithuania,LTU,"Feb 16, 2020",0
Lithuania,LTU,"Feb 17, 2020",0
Lithuania,LTU,"Feb 18, 2020",0
Lithuania,LTU,"Feb 19, 2020",0
Lithuania,LTU,"Feb 20, 2020",0
Lithuania,LTU,"Feb 21, 2020",0
Lithuania,LTU,"Feb 22, 2020",0
Lithuania,LTU,"Feb 23, 2020",0
Lithuania,LTU,"Feb 24, 2020",0
Lithuania,LTU,"Feb 25, 2020",0
Lithuania,LTU,"Feb 26, 2020",0
Lithuania,LTU,"Feb 27, 2020",0
Lithuania,LTU,"Feb 28, 2020",0
Lithuania,LTU,"Feb 29, 2020",0
Lithuania,LTU,"Mar 1, 2020",0
Lithuania,LTU,"Mar 2, 2020",0
Lithuania,LTU,"Mar 3, 2020",0
Lithuania,LTU,"Mar 4, 2020",0
Lithuania,LTU,"Mar 5, 2020",0
Lithuania,LTU,"Mar 6, 2020",0
Lithuania,LTU,"Mar 14, 2020",0
Lithuania,LTU,"Mar 15, 2020",0
Lithuania,LTU,"Mar 16, 2020",0
Lithuania,LTU,"Mar 17, 2020",0
Lithuania,LTU,"Mar 18, 2020",0
Lithuania,LTU,"Mar 19, 2020",0
Lithuania,LTU,"Mar 20, 2020",0
Lithuania,LTU,"Mar 21, 2020",0.0524768083
Lithuania,LTU,"Mar 22, 2020",0.0524768083
Lithuania,LTU,"Mar 23, 2020",0.0524768083
Lithuania,LTU,"Mar 24, 2020",0.0524768083
Lithuania,LTU,"Mar 25, 2020",0.1049536165
Lithuania,LTU,"Mar 26, 2020",0.2099072331
Lithuania,LTU,"Mar 27, 2020",0.2099072331
Lithuania,LTU,"Mar 28, 2020",0.2099072331
Lithuania,LTU,"Mar 29, 2020",0.3148608496
Lithuania,LTU,"Mar 30, 2020",0.3148608496
Lithuania,LTU,"Mar 31, 2020",0.3148608496
Lithuania,LTU,"Apr 1, 2020",0.2623840413
Lithuania,LTU,"Apr 2, 2020",0.2099072331
Lithuania,LTU,"Apr 3, 2020",0.2623840413
Lithuania,LTU,"Apr 4, 2020",0.2099072331
